symbol,price_change,price_change_percent,weighted_avg_price,prev_close_price,last_price,volume,quote_volume,high_24h,low_24h,count,rvol
TKOUSDT,0.0631,36.58,0.22474411,0.1722,0.2356,121151182.9,27228014.86355,0.265,0.172,217241,13.18
BANDUSDT,0.237,28.181,1.12370445,0.841,1.078,28190566.9,31677865.3954,1.342,0.814,184798,7.1
MEMEUSDT,0.001523,62.96,0.00345817,0.00242,0.003942,31751933155.0,109803562.231033,0.004305,0.002415,927590,6.35
