symbol,price_change,price_change_percent,weighted_avg_price,prev_close_price,last_price,volume,quote_volume,high_24h,low_24h,count,rvol
TKOUSDT,0.0558,31.543,0.22516033,0.1769,0.2327,121948371.8,27457935.21806,0.265,0.1754,218138,4.62
ETCUSDT,2.85,13.424,23.91308511,21.24,24.08,3437981.98,82212755.7114,25.52,20.53,381613,3.48
BOMEUSDT,0.000609,33.89,0.00212414,0.001797,0.002406,16624558946.0,35312852.776957,0.002461,0.001704,490515,3.48
SSVUSDT,1.51,17.538,9.76482032,8.611,10.12,1557310.552,15206857.715086,10.747,8.124,271900,3.41
BTTCUSDT,4e-08,6.061,6.8e-07,6.6e-07,7e-07,8017264093723.0,5489872.45697221,7.3e-07,6.5e-07,18499,3.26
