symbol,price_change,price_change_percent,weighted_avg_price,prev_close_price,last_price,volume,quote_volume,high_24h,low_24h,count,rvol
HUMAUSDT,-0.00149,-5.002,0.02868841,0.0298,0.0283,507233268.0,14551717.2373,0.03032,0.02745,146402,2.73
API3USDT,-0.071,-4.533,1.51169196,1.5662,1.4952,14134383.17,21366833.417284,1.6016,1.4357,148702,1.24
PROMUSDT,-0.285,-3.098,9.01791016,9.196,8.913,434439.73,3917738.4565,9.388,8.694,132187,1.67
